participant,condition,file,taskId,T_task_sec,N_cmds,N_actuations,n_devices_final,n_colors_required
8,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,40.8980942,2,2,1,1
8,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,19.4952488,1,2,2,1
8,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,45.6143761,2,3,2,2
8,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,21.4651775,1,1,1,1
8,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,42.99614,3,7,4,3
8,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,20.171423,1,2,2,1
8,Pointing,3_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,46.7096634,2,3,2,2
8,Pointing,3_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,42.64353,2,6,4,2
8,Pointing,3_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,40.1815338,1,1,1,1
8,Pointing,3_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,75.27791,3,6,3,3
8,Pointing,3_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,31.8046284,2,3,2,2
8,Pointing,3_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,48.5620728,1,1,1,1
8,Pointing,3_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,71.38476,3,9,4,2
8,Pointing,3_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,50.9648132,1,3,3,1
8,Pointing,3_D.json,c78550a2-290e-4b94-98db-961c2110c668,43.31068,2,6,4,2
8,Pointing,3_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,56.8682556,3,18,9,3
8,Pointing,3_D.json,bee10050-f98c-456a-a684-4435ee88ef00,50.5785,3,6,3,3
8,Pointing,3_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,20.8774147,1,4,4,1
8,Label,4_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,122.797,1,2,2,2
8,Label,4_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,93.0337448,1,6,6,2
8,Label,4_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,75.03242,1,4,4,2
8,Label,4_C.json,7612d934-759d-4a55-9a58-ef65940b7162,42.6820564,1,3,3,3
8,Label,4_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,29.4217758,1,3,3,2
8,Label,4_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,49.8661346,2,2,1,1
8,Label,4_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,243.349426,2,8,4,2
8,Label,4_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,54.5144424,1,1,1,1
8,Label,4_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,53.2293167,1,6,6,3
8,Label,4_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,36.5474358,1,4,4,2
8,Label,4_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,41.1132,2,4,2,1
8,Label,4_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,28.80195,1,3,3,1
8,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,45.16423,1,3,3,2
8,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,64.8200455,1,3,3,2
8,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,31.4507217,1,1,1,1
8,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,138.361084,1,2,2,1
8,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,315.609283,5,9,3,3
8,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,179.995285,2,6,4,2
8,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,75.55589,2,9,6,2
8,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,39.4660149,1,3,3,1
8,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,60.8645325,1,4,4,2
8,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,59.1780777,2,3,2,2
8,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,31.0892982,1,2,2,1
8,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,60.6839523,2,3,2,2
9,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,27.42026,1,1,1,1
9,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,19.7946453,1,2,2,1
9,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,49.74113,2,6,4,3
9,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,13.491334,1,1,1,1
9,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,33.7986336,1,2,2,2
9,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,21.8501186,1,2,2,1
9,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,56.55554,1,3,3,2
9,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,48.7410965,1,2,2,2
9,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,114.323349,5,19,5,3
9,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,40.5930939,1,6,6,2
9,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,23.0844669,1,2,2,2
9,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,39.00844,1,3,3,3
9,SR,1_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,159.329269,3,8,1,1
9,SR,1_D.json,bee10050-f98c-456a-a684-4435ee88ef00,351.6704,4,7,3,3
9,SR,1_D.json,c78550a2-290e-4b94-98db-961c2110c668,395.7755,11,32,4,2
9,SR,1_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,144.659119,5,32,9,3
9,SR,1_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,104.3104,4,14,5,2
9,SR,1_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,102.436752,5,12,3,2
9,SR,1_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,110.946716,5,22,11,1
9,SR,1_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,36.4796829,1,3,3,3
9,SR,1_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,26.81619,1,1,1,1
9,SR,1_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,155.410263,5,27,7,2
9,SR,1_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,213.239731,7,18,3,1
9,SR,1_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,173.94133,5,14,3,2
9,Pointing,3_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,31.2441826,4,10,4,2
9,Pointing,3_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,12.635026,1,1,1,1
9,Pointing,3_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,17.8195152,1,2,2,1
9,Pointing,3_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,35.717617,2,6,4,2
9,Pointing,3_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,12.2429934,1,1,1,1
9,Pointing,3_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,26.3888836,1,3,3,1
9,Pointing,3_C.json,7612d934-759d-4a55-9a58-ef65940b7162,35.2758636,3,6,3,3
9,Pointing,3_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,33.58145,3,12,6,3
9,Pointing,3_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,42.35805,2,9,6,2
9,Pointing,3_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,24.6296539,2,6,4,2
9,Pointing,3_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,37.9173622,2,3,2,2
9,Pointing,3_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,22.5480118,2,5,3,2
9,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,37.41612,1,2,2,1
9,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,88.3055344,3,13,5,2
9,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,128.361908,4,10,3,2
9,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,26.33249,1,2,2,2
9,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,93.27891,3,8,4,2
9,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,41.617527,1,2,2,1
9,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,29.3057785,1,3,3,1
9,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,16.0726452,1,1,1,1
9,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,62.9754257,1,3,3,3
9,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,33.3468628,1,3,3,2
9,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,22.10216,1,2,2,2
9,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,75.90541,2,8,4,2
