participant,condition,taskId,T_task_sec,logT_task,N_cmds,N_actuations,n_devices_final,n_colors_required,avg_cmd_time
20,SR,4fd86244-384f-4a69-adc8-6fd13c16422c,163.245255,5.095253701884197,2,5,3,3,81.6226275
20,SR,19e8d0a8-02bf-4644-9732-e4190e13825e,91.06528,4.5115766119726235,2,8,6,2,45.53264
20,SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,113.570694,4.732425497653574,3,29,10,2,37.856898
20,SR,95479aa7-9c98-49e4-817e-727302518dae,90.2806854,4.502923543856715,3,13,6,1,30.0935618
20,SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,166.407211,5.1144378627846985,6,38,9,2,27.734535166666664
20,SR,4f145d76-f69f-4547-90a7-56281733ca5b,63.88308,4.157054537588369,3,5,2,2,21.29436
20,SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,100.788284,4.61302211872329,2,2,2,1,50.394142
20,SR,9e93766e-b621-4d6e-9927-173ac982bf3a,310.178131,5.737146748579592,2,3,2,2,155.0890655
20,P+SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,50.41014,3.9201923453174237,1,3,3,3,50.41014
20,P+SR,f548cabb-2a47-4399-a702-f76d5d1336df,41.4805374,3.725224338918676,1,2,2,1,41.4805374
20,P+SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,30.3189774,3.411773833292477,1,1,1,1,30.3189774
20,P+SR,c87d383c-41db-4303-8615-9271bbf2465e,33.5190048,3.512112585435663,1,2,2,2,33.5190048
20,P+SR,eee4a904-a6ad-4369-970f-b656e1f59f12,34.89076,3.5522220377072147,1,2,2,2,34.89076
20,P+SR,137e922c-0877-46af-a797-5a32df2edf5d,44.74319,3.8009392543695504,1,3,3,3,44.74319
20,P+SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,44.5870476,3.797443404292072,1,6,6,2,44.5870476
20,P+SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,58.06594,4.061579261320667,2,8,4,3,29.03297
20,P+SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,21.8815784,3.0856451138915633,1,1,1,1,21.8815784
20,P+SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,23.1172848,3.140580597461258,1,2,2,1,23.1172848
20,P+SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,23.2990284,3.148411660131388,1,3,3,2,23.2990284
20,P+SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,41.05637,3.7149460004736774,1,2,2,2,41.05637
20,Pointing,e0153245-d5d9-449a-87f1-2a35d3239eef,30.0051327,3.4013684570279303,2,9,6,2,15.00256635
20,Pointing,3bc363f5-3c91-4c51-8139-93034b21f3a9,19.8140011,2.9863888140671384,1,1,1,1,19.8140011
20,Pointing,b594ae95-d981-4868-ae48-3f63eb87087a,29.2088413,3.374471447690912,2,6,4,2,14.60442065
20,Pointing,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,32.6256,3.485097256278346,1,1,1,1,32.6256
20,Pointing,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,107.129532,4.674038681740702,4,6,2,2,26.782383
20,Pointing,e81806f6-a4f2-4336-b77b-3407e101bc18,33.4036942,3.508666498656815,2,5,3,2,16.7018471
20,Pointing,04f5e376-2845-485a-8cb1-c38e3858ff8a,164.025284,5.100020586672819,6,6,4,2,27.337547333333333
20,Pointing,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,22.425499,3.1101986596482365,1,2,2,1,22.425499
20,Pointing,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,82.01109,4.40685448202206,2,6,4,2,41.005545
20,Pointing,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,40.5217,3.701837633090739,1,3,3,1,40.5217
20,Pointing,7612d934-759d-4a55-9a58-ef65940b7162,70.4077,4.254302632182988,3,6,3,3,23.469233333333335
20,Pointing,fd995852-c28d-49e9-97b5-9774af3241c3,268.319763,5.592179414800806,6,18,0,3,44.719960500000006
20,SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,50.0233345,3.9124895865622378,1,3,3,2,50.0233345
20,SR,386be10f-0686-4118-928d-b57f06593b2f,47.0384674,3.8509657222772935,1,3,3,2,47.0384674
20,SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,67.09087,4.2060479691461055,1,1,1,1,67.09087
20,SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,46.6071053,3.8417530037575105,1,2,2,1,46.6071053
20,SR,4fd86244-384f-4a69-adc8-6fd13c16422c,163.245255,5.095253701884197,2,5,3,3,81.6226275
20,SR,19e8d0a8-02bf-4644-9732-e4190e13825e,91.06528,4.5115766119726235,2,8,6,2,45.53264
20,SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,113.570694,4.732425497653574,3,29,10,2,37.856898
20,SR,95479aa7-9c98-49e4-817e-727302518dae,90.2806854,4.502923543856715,3,13,6,1,30.0935618
20,SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,166.407211,5.1144378627846985,6,38,9,2,27.734535166666664
20,SR,4f145d76-f69f-4547-90a7-56281733ca5b,63.88308,4.157054537588369,3,5,2,2,21.29436
20,SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,100.788284,4.61302211872329,2,2,2,1,50.394142
20,SR,9e93766e-b621-4d6e-9927-173ac982bf3a,310.178131,5.737146748579592,2,3,2,2,155.0890655
20,P+SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,50.41014,3.9201923453174237,1,3,3,3,50.41014
20,P+SR,f548cabb-2a47-4399-a702-f76d5d1336df,41.4805374,3.725224338918676,1,2,2,1,41.4805374
20,P+SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,30.3189774,3.411773833292477,1,1,1,1,30.3189774
20,P+SR,c87d383c-41db-4303-8615-9271bbf2465e,33.5190048,3.512112585435663,1,2,2,2,33.5190048
20,P+SR,eee4a904-a6ad-4369-970f-b656e1f59f12,34.89076,3.5522220377072147,1,2,2,2,34.89076
20,P+SR,137e922c-0877-46af-a797-5a32df2edf5d,44.74319,3.8009392543695504,1,3,3,3,44.74319
20,P+SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,44.5870476,3.797443404292072,1,6,6,2,44.5870476
20,P+SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,58.06594,4.061579261320667,2,8,4,3,29.03297
20,P+SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,21.8815784,3.0856451138915633,1,1,1,1,21.8815784
20,P+SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,23.1172848,3.140580597461258,1,2,2,1,23.1172848
20,P+SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,23.2990284,3.148411660131388,1,3,3,2,23.2990284
20,P+SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,41.05637,3.7149460004736774,1,2,2,2,41.05637
20,Pointing,e0153245-d5d9-449a-87f1-2a35d3239eef,30.0051327,3.4013684570279303,2,9,6,2,15.00256635
20,Pointing,3bc363f5-3c91-4c51-8139-93034b21f3a9,19.8140011,2.9863888140671384,1,1,1,1,19.8140011
20,Pointing,b594ae95-d981-4868-ae48-3f63eb87087a,29.2088413,3.374471447690912,2,6,4,2,14.60442065
20,Pointing,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,32.6256,3.485097256278346,1,1,1,1,32.6256
20,Pointing,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,107.129532,4.674038681740702,4,6,2,2,26.782383
20,Pointing,e81806f6-a4f2-4336-b77b-3407e101bc18,33.4036942,3.508666498656815,2,5,3,2,16.7018471
20,Pointing,04f5e376-2845-485a-8cb1-c38e3858ff8a,164.025284,5.100020586672819,6,6,4,2,27.337547333333333
20,Pointing,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,22.425499,3.1101986596482365,1,2,2,1,22.425499
20,Pointing,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,82.01109,4.40685448202206,2,6,4,2,41.005545
20,Pointing,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,40.5217,3.701837633090739,1,3,3,1,40.5217
20,Pointing,7612d934-759d-4a55-9a58-ef65940b7162,70.4077,4.254302632182988,3,6,3,3,23.469233333333335
20,Pointing,fd995852-c28d-49e9-97b5-9774af3241c3,268.319763,5.592179414800806,6,18,0,3,44.719960500000006
20,Label,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,209.949417,5.346866630274715,2,5,3,2,104.9747085
20,Label,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,86.89749,4.464729148079749,1,3,3,1,86.89749
20,Label,40573e58-0087-4bb3-9ed7-d18a24a35b78,213.737366,5.364747999637267,3,12,6,3,71.24578866666667
20,Label,79dc7e7b-d1c7-4237-908d-f541b20406d4,43.78626,3.7793200695385556,1,1,1,1,43.78626
20,Label,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,267.3642,5.58861177387989,5,13,3,2,53.47284
20,Label,7aeefa77-f398-4a26-b615-e50c4d05ba64,21.3564014,3.0613515261159208,1,1,1,2,21.3564014
20,Label,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,115.142349,4.746169180290212,2,3,2,1,57.5711745
20,Label,bee10050-f98c-456a-a684-4435ee88ef00,185.4794,5.222943824667909,6,8,5,3,30.913233333333334
20,Label,ae59cd40-20ff-4809-8cbb-87c7cc41665c,84.9378738,4.441920092784681,2,7,4,2,42.4689369
20,Label,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,77.37581,4.348674199447543,2,7,4,1,38.687905
20,Label,2e919b0d-6d84-4641-a535-930a7ca6c8b7,93.53472,4.538332704264554,2,6,3,3,46.76736
20,Label,c78550a2-290e-4b94-98db-961c2110c668,81.45011,4.399990685568935,2,6,4,2,40.725055
21,SR,04f5e376-2845-485a-8cb1-c38e3858ff8a,71.54541,4.2703323530013035,1,4,4,2,71.54541
21,SR,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,85.7458344,4.451387506440423,1,2,2,1,85.7458344
21,SR,fd995852-c28d-49e9-97b5-9774af3241c3,146.487137,4.986937622554515,1,6,6,3,146.487137
21,SR,b594ae95-d981-4868-ae48-3f63eb87087a,89.9878845,4.499675044601962,2,9,5,2,44.99394225
21,SR,e0153245-d5d9-449a-87f1-2a35d3239eef,252.069839,5.5297061880044245,1,6,6,2,252.069839
21,SR,e81806f6-a4f2-4336-b77b-3407e101bc18,171.0098,5.1417208648020285,2,6,3,2,85.5049
21,SR,3bc363f5-3c91-4c51-8139-93034b21f3a9,102.290108,4.627812972290042,2,4,3,1,51.145054
21,SR,7612d934-759d-4a55-9a58-ef65940b7162,55.6214752,4.018569371287608,1,4,4,3,55.6214752
21,SR,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,57.2874451,4.048081491510541,2,2,1,1,28.64372255
21,SR,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,248.149734,5.5140323301005765,1,4,4,2,248.149734
21,SR,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,55.61971,4.01853763484041,1,3,3,1,55.61971
21,SR,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,123.312553,4.814722213585073,2,5,3,2,61.6562765
21,P+SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,93.27781,4.535582244625033,1,2,2,1,93.27781
21,P+SR,95479aa7-9c98-49e4-817e-727302518dae,38.92482,3.6616320934319133,1,3,3,1,38.92482
21,P+SR,9e93766e-b621-4d6e-9927-173ac982bf3a,79.33961,4.373737499520788,1,2,2,2,79.33961
21,P+SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,57.9230843,4.059115997695587,1,1,1,1,57.9230843
21,P+SR,4f145d76-f69f-4547-90a7-56281733ca5b,34.7063637,3.5469230620694048,1,2,2,2,34.7063637
21,P+SR,386be10f-0686-4118-928d-b57f06593b2f,80.2974854,4.385738305393896,2,6,3,2,40.1487427
21,P+SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,80.31835,4.385998112903727,1,6,6,2,80.31835
21,P+SR,19e8d0a8-02bf-4644-9732-e4190e13825e,110.400841,4.704117751567603,3,8,4,2,36.80028033333333
21,P+SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,131.89006,4.881968696762248,2,6,3,2,65.94503
21,P+SR,4fd86244-384f-4a69-adc8-6fd13c16422c,132.302582,4.885091587181416,3,4,3,3,44.10086066666667
21,P+SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,36.7696,3.6046714168205045,1,2,2,1,36.7696
21,P+SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,89.84486,4.498084405138013,1,4,4,2,89.84486
21,Pointing,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,19.5510788,2.973030466494605,1,1,1,1,19.5510788
21,Pointing,81c1a60b-c8ac-4a16-b831-1df68863e61e,36.4361877,3.5955624483678124,2,5,3,2,18.21809385
21,Pointing,eee4a904-a6ad-4369-970f-b656e1f59f12,180.098862,5.193505933450121,5,25,13,2,36.0197724
21,Pointing,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,130.454849,4.871027182221912,4,6,0,2,32.61371225
21,Pointing,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,22.0899582,3.0951231251712947,1,1,1,1,22.0899582
21,Pointing,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,132.8719,4.889385506192404,7,13,4,3,18.9817
21,Pointing,f548cabb-2a47-4399-a702-f76d5d1336df,34.07313,3.528509097133185,1,2,2,1,34.07313
21,Pointing,137e922c-0877-46af-a797-5a32df2edf5d,98.39516,4.588991615856618,3,6,3,3,32.798386666666666
21,Pointing,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,27.9839573,3.331631392403155,2,12,8,2,13.99197865
21,Pointing,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,56.3975639,4.032425964308746,4,8,3,3,14.099390975
21,Pointing,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,22.11293,3.09616250531153,1,2,2,1,22.11293
21,Pointing,c87d383c-41db-4303-8615-9271bbf2465e,38.1619339,3.6418385240171367,3,5,2,2,12.720644633333334
21,Label,40573e58-0087-4bb3-9ed7-d18a24a35b78,268.212,5.591777712575959,4,16,8,3,67.053
21,Label,2e919b0d-6d84-4641-a535-930a7ca6c8b7,92.73942,4.529793624900195,2,6,3,3,46.36971
21,Label,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,147.2492,4.992126389579756,1,2,2,2,147.2492
21,Label,c78550a2-290e-4b94-98db-961c2110c668,175.799576,5.1693445734165415,2,8,4,2,87.899788
21,Label,ae59cd40-20ff-4809-8cbb-87c7cc41665c,183.895676,5.214368618555162,3,10,4,2,61.29855866666667
21,Label,bee10050-f98c-456a-a684-4435ee88ef00,81.67196,4.4027107361026605,1,3,3,3,81.67196
21,Label,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,31.814518,3.4599227264835544,1,3,3,1,31.814518
21,Label,7aeefa77-f398-4a26-b615-e50c4d05ba64,51.3158722,3.9380001039326715,1,2,2,2,51.3158722
21,Label,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,17.2630138,2.8485662822316478,1,1,1,1,17.2630138
21,Label,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,39.5605965,3.6778335850028157,1,4,4,2,39.5605965
21,Label,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,43.1009064,3.763544027050984,1,4,4,1,43.1009064
21,Label,79dc7e7b-d1c7-4237-908d-f541b20406d4,64.30604,4.163653561513169,1,1,1,1,64.30604
22,SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,122.265129,4.806191875299239,4,20,6,2,30.56628225
22,SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,60.5050278,4.10272646571607,1,4,4,3,60.5050278
22,SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,169.51442,5.132937996948252,2,4,2,2,84.75721
22,SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,47.7984543,3.8669933021544804,1,1,1,1,47.7984543
22,SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,103.105217,4.635749991100614,5,12,3,3,20.621043399999998
22,SR,137e922c-0877-46af-a797-5a32df2edf5d,59.3112335,4.082798723139007,1,3,3,3,59.3112335
22,SR,f548cabb-2a47-4399-a702-f76d5d1336df,24.079977,3.1813806652906624,1,2,2,1,24.079977
22,SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,70.0916061,4.249803045073491,2,5,3,2,35.04580305
22,SR,c87d383c-41db-4303-8615-9271bbf2465e,62.687252,4.138158109582724,2,3,2,2,31.343626
22,SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,38.6125526,3.6535774204969287,1,1,1,1,38.6125526
22,SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,63.5247,4.151428806644899,2,7,6,1,31.76235
22,SR,eee4a904-a6ad-4369-970f-b656e1f59f12,117.3811,4.765425906359067,2,3,2,2,58.69055
22,P+SR,b594ae95-d981-4868-ae48-3f63eb87087a,69.80033,4.2456387375508475,1,4,4,2,69.80033
22,P+SR,04f5e376-2845-485a-8cb1-c38e3858ff8a,32.7713737,3.489555381270639,1,4,4,2,32.7713737
22,P+SR,7612d934-759d-4a55-9a58-ef65940b7162,46.0314445,3.8293247390443366,1,3,3,3,46.0314445
22,P+SR,3bc363f5-3c91-4c51-8139-93034b21f3a9,28.8266983,3.3613019820257932,1,1,1,1,28.8266983
22,P+SR,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,22.6252365,3.1190659425700313,1,1,1,1,22.6252365
22,P+SR,e0153245-d5d9-449a-87f1-2a35d3239eef,41.8880272,3.735000039077928,1,6,6,2,41.8880272
22,P+SR,e81806f6-a4f2-4336-b77b-3407e101bc18,44.8067551,3.8023589115363956,1,3,3,2,44.8067551
22,P+SR,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,44.0729179,3.785845487236159,1,4,4,2,44.0729179
22,P+SR,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,24.3651676,3.1931545549912856,1,3,3,1,24.3651676
22,P+SR,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,24.2599735,3.188827811182249,1,2,2,1,24.2599735
22,P+SR,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,24.6239243,3.203718502855281,1,2,2,2,24.6239243
22,P+SR,fd995852-c28d-49e9-97b5-9774af3241c3,308.089722,5.730391045747259,4,22,6,3,77.0224305
22,Pointing,25c3ccdb-26c7-4109-bcfe-730434f9caa9,46.68717,3.843469394594963,1,2,2,1,46.68717
22,Pointing,1a84f2f7-1739-41af-94ae-9a3c6677e61d,85.23887,4.4454575504555445,2,6,3,2,42.619435
22,Pointing,95479aa7-9c98-49e4-817e-727302518dae,57.8530045,4.057905388332543,1,3,3,1,57.8530045
22,Pointing,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,125.603912,4.833133400045871,3,12,6,2,41.867970666666665
22,Pointing,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,77.9284439,4.35579101973618,2,6,4,2,38.96422195
22,Pointing,4fd86244-384f-4a69-adc8-6fd13c16422c,94.2463455,4.54591205104056,4,9,3,3,23.561586375
22,Pointing,19e8d0a8-02bf-4644-9732-e4190e13825e,61.33753,4.1163918905131105,3,8,4,2,20.445843333333332
22,Pointing,4f145d76-f69f-4547-90a7-56281733ca5b,35.6934242,3.574966475740981,2,3,2,2,17.8467121
22,Pointing,fcee09b7-efa4-4e87-956e-553ee7bb3648,39.894043,3.6862270145041114,1,2,2,1,39.894043
22,Pointing,386be10f-0686-4118-928d-b57f06593b2f,67.59401,4.213519369655412,2,5,3,2,33.797005
22,Pointing,9e93766e-b621-4d6e-9927-173ac982bf3a,32.1061859,3.4690487187354386,2,3,2,2,16.05309295
22,Pointing,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,39.6709747,3.6806198044285807,1,1,1,1,39.6709747
22,Label,40573e58-0087-4bb3-9ed7-d18a24a35b78,109.448013,4.695449669395673,1,9,9,3,109.448013
22,Label,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,38.84255,3.6595162952329816,1,1,1,1,38.84255
22,Label,2e919b0d-6d84-4641-a535-930a7ca6c8b7,33.9384766,3.524549373707377,1,3,3,3,33.9384766
22,Label,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,23.25545,3.146539513166112,1,3,3,1,23.25545
22,Label,79dc7e7b-d1c7-4237-908d-f541b20406d4,21.7774677,3.0808758435276267,1,1,1,1,21.7774677
22,Label,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,42.93846,3.7597679278112324,1,4,4,2,42.93846
22,Label,7aeefa77-f398-4a26-b615-e50c4d05ba64,36.3400574,3.59292064249347,1,2,2,2,36.3400574
22,Label,ae59cd40-20ff-4809-8cbb-87c7cc41665c,60.8654251,4.108665281146707,1,4,4,2,60.8654251
22,Label,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,30.1726265,3.406935106060577,1,4,4,1,30.1726265
22,Label,bee10050-f98c-456a-a684-4435ee88ef00,73.84801,4.302009062101122,2,6,3,3,36.924005
22,Label,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,56.51932,4.034582526604532,1,2,2,2,56.51932
22,Label,c78550a2-290e-4b94-98db-961c2110c668,72.39015,4.2820702404123105,2,6,4,2,36.195075
23,SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,84.98539,4.442479359363911,2,4,3,2,42.492695
23,SR,386be10f-0686-4118-928d-b57f06593b2f,32.9234,3.494183651156224,1,3,3,2,32.9234
23,SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,65.05295,4.175201553661222,3,5,2,1,21.684316666666664
23,SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,29.3557663,3.3794889937572736,1,2,2,1,29.3557663
23,SR,4fd86244-384f-4a69-adc8-6fd13c16422c,68.61888,4.228567715525024,2,5,3,3,34.30944
23,SR,19e8d0a8-02bf-4644-9732-e4190e13825e,137.282959,4.922044189994537,2,11,6,2,68.6414795
23,SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,49.79069,3.907828018762526,1,9,9,2,49.79069
23,SR,95479aa7-9c98-49e4-817e-727302518dae,122.479095,4.807940362360667,3,13,5,1,40.826365
23,SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,157.764557,5.06110377608623,2,8,5,2,78.8822785
23,SR,4f145d76-f69f-4547-90a7-56281733ca5b,57.1945839,4.046459206839712,2,3,2,2,28.59729195
23,SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,30.2077465,3.4080983981111412,1,2,2,1,30.2077465
23,SR,9e93766e-b621-4d6e-9927-173ac982bf3a,38.3513145,3.646788803627407,2,3,2,2,19.17565725
23,P+SR,e81806f6-a4f2-4336-b77b-3407e101bc18,93.6957855,4.540053209577524,2,5,3,2,46.84789275
23,P+SR,04f5e376-2845-485a-8cb1-c38e3858ff8a,32.7495079,3.4888879360141716,1,4,4,2,32.7495079
23,P+SR,fd995852-c28d-49e9-97b5-9774af3241c3,97.28555,4.577650468399675,3,15,6,3,32.42851666666667
23,P+SR,b594ae95-d981-4868-ae48-3f63eb87087a,62.5843544,4.136515317155958,1,4,4,2,62.5843544
23,P+SR,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,56.88495,4.041030807024958,1,3,3,1,56.88495
23,P+SR,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,14.227684,2.6551896441122707,1,2,2,1,14.227684
23,P+SR,7612d934-759d-4a55-9a58-ef65940b7162,33.16876,3.5016084690826226,1,3,3,3,33.16876
23,P+SR,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,66.583374,4.198454906741542,1,4,4,2,66.583374
23,P+SR,e0153245-d5d9-449a-87f1-2a35d3239eef,45.38237,3.81512370363805,1,6,6,2,45.38237
23,P+SR,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,32.4090424,3.4784374702806664,1,2,2,2,32.4090424
23,P+SR,3bc363f5-3c91-4c51-8139-93034b21f3a9,12.0419779,2.488398703797257,1,1,1,1,12.0419779
23,P+SR,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,24.2640228,3.188994710049538,1,1,1,1,24.2640228
23,Pointing,137e922c-0877-46af-a797-5a32df2edf5d,82.95398,4.418285996196688,3,6,3,3,27.651326666666666
23,Pointing,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,38.8996773,3.6609859549601715,2,9,6,2,19.44983865
23,Pointing,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,33.3610725,3.5073897262543445,2,3,2,2,16.68053625
23,Pointing,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,26.06476,3.2605842104278215,1,1,1,1,26.06476
23,Pointing,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,24.4777584,3.1977648848240117,1,2,2,1,24.4777584
23,Pointing,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,56.78997,4.039359725627183,4,10,4,3,14.1974925
23,Pointing,81c1a60b-c8ac-4a16-b831-1df68863e61e,35.73083,3.5760139015444086,2,5,3,2,17.865415
23,Pointing,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,12.859952,2.5541179862986194,1,1,1,1,12.859952
23,Pointing,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,72.33747,4.281342252177217,3,6,3,3,24.112489999999998
23,Pointing,eee4a904-a6ad-4369-970f-b656e1f59f12,42.3185959,3.745226608833285,2,3,2,2,21.15929795
23,Pointing,f548cabb-2a47-4399-a702-f76d5d1336df,14.9945107,2.7076841807916145,1,2,2,1,14.9945107
23,Pointing,c87d383c-41db-4303-8615-9271bbf2465e,28.64488,3.354974718638989,2,3,2,2,14.32244
23,Label,19e8d0a8-02bf-4644-9732-e4190e13825e,96.1856842,4.566280533708111,1,4,4,2,96.1856842
23,Label,1a84f2f7-1739-41af-94ae-9a3c6677e61d,58.3348732,4.066200082621276,1,3,3,2,58.3348732
23,Label,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,38.981575,3.663089098599211,1,1,1,1,38.981575
23,Label,25c3ccdb-26c7-4109-bcfe-730434f9caa9,39.42541,3.674410532287735,1,2,2,1,39.42541
23,Label,fcee09b7-efa4-4e87-956e-553ee7bb3648,54.4763336,3.997766361485596,2,3,2,1,27.2381668
23,Label,386be10f-0686-4118-928d-b57f06593b2f,122.4727,4.807888148005581,2,5,3,2,61.23635
23,Label,95479aa7-9c98-49e4-817e-727302518dae,131.122025,4.876128378184531,3,11,5,1,43.70734166666667
23,Label,4f145d76-f69f-4547-90a7-56281733ca5b,67.78898,4.216399644862644,2,5,3,2,33.89449
23,Label,4fd86244-384f-4a69-adc8-6fd13c16422c,146.6469,4.988027656434264,3,9,3,3,48.882299999999994
23,Label,9e93766e-b621-4d6e-9927-173ac982bf3a,46.90642,3.8481545530776673,1,2,2,2,46.90642
23,Label,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,51.769104,3.9467935234431946,1,6,6,2,51.769104
23,Label,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,157.956284,5.06231831119871,3,15,6,2,52.65209466666667
24,Pointing,4fd86244-384f-4a69-adc8-6fd13c16422c,148.9125,5.003358885125479,2,4,1,3,74.45625
24,Pointing,386be10f-0686-4118-928d-b57f06593b2f,32.1639061,3.4708448952686326,3,6,3,2,10.721302033333332
24,Pointing,95479aa7-9c98-49e4-817e-727302518dae,38.69888,3.6558106590484742,1,3,3,1,38.69888
24,Pointing,fcee09b7-efa4-4e87-956e-553ee7bb3648,57.27354,4.0478387369627145,2,3,2,1,28.63677
